date,family,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2013-04-01,BEVERAGES,4632.0,3812.0,97.1,0,1.0,0,4,2013,0,0,3248.0,4204.142857142857,4098.0,4513.033333333334
2013-04-02,BEVERAGES,3496.0,3610.0,97.23,0,0.0,1,4,2013,0,0,2023.0,4414.571428571428,4124.285714285715,4356.3
2013-04-03,BEVERAGES,4069.0,4212.0,95.02,0,0.0,2,4,2013,0,0,3433.0,4505.428571428572,4152.214285714285,4348.066666666667
2013-04-04,BEVERAGES,2904.0,3457.0,93.26,0,0.0,3,4,2013,0,0,3828.0,4373.428571428572,4178.0,4199.033333333334
2013-04-05,BEVERAGES,3514.0,3816.0,92.76,0,0.0,4,4,2013,0,0,4548.0,4225.714285714285,4168.5,4174.6
2013-04-06,BEVERAGES,7469.0,5047.0,92.76,0,0.0,5,4,2013,1,0,5451.0,4514.0,4291.285714285715,4299.7
2013-04-07,BEVERAGES,7436.0,4857.0,92.76,0,0.0,6,4,2013,1,0,5514.0,4788.571428571428,4397.5,4439.133333333333
2013-04-08,BEVERAGES,4307.0,3595.0,93.36,0,0.0,0,4,2013,0,0,4632.0,4742.142857142857,4473.142857142857,4356.6
2013-04-09,BEVERAGES,3546.0,3417.0,94.18,0,0.0,1,4,2013,0,0,3496.0,4749.285714285715,4581.928571428572,4251.6
2013-04-10,BEVERAGES,3585.0,4008.0,94.59,0,0.0,2,4,2013,0,0,4069.0,4680.142857142857,4592.785714285715,4257.533333333334
2013-04-11,BEVERAGES,2957.0,3489.0,93.44,0,0.0,3,4,2013,0,0,2904.0,4687.714285714285,4530.571428571428,4253.133333333333
2013-04-12,BEVERAGES,3794.0,3928.0,91.23,0,1.0,4,4,2013,0,0,3514.0,4727.714285714285,4476.714285714285,4252.066666666667
2013-04-13,BEVERAGES,6583.0,4843.0,91.23,0,0.0,5,4,2013,1,0,7469.0,4601.142857142857,4557.571428571428,4378.433333333333
2013-04-14,BEVERAGES,6328.0,4745.0,91.23,0,1.0,6,4,2013,1,0,7436.0,4442.857142857143,4615.714285714285,4463.9
2013-04-15,BEVERAGES,3423.0,3499.0,88.75,0,0.0,0,4,2013,0,1,4307.0,4316.571428571428,4529.357142857143,4371.166666666667
2013-04-16,BEVERAGES,3527.0,3496.0,88.73,0,0.0,1,4,2013,0,0,3546.0,4313.857142857143,4531.571428571428,4256.4
2013-04-17,BEVERAGES,4034.0,3954.0,86.65,0,0.0,2,4,2013,0,0,3585.0,4378.0,4529.071428571428,4278.133333333333
2013-04-18,BEVERAGES,3181.0,3316.0,87.83,0,0.0,3,4,2013,0,0,2957.0,4410.0,4548.857142857143,4279.9
2013-04-19,BEVERAGES,3617.0,3558.0,88.04,0,0.0,4,4,2013,0,0,3794.0,4384.714285714285,4556.214285714285,4277.866666666667
2013-04-20,BEVERAGES,6403.0,5052.0,88.04,0,0.0,5,4,2013,1,0,6583.0,4359.0,4480.071428571428,4406.533333333334
2013-04-21,BEVERAGES,6590.0,4905.0,88.04,0,1.0,6,4,2013,1,0,6328.0,4396.428571428572,4419.642857142857,4504.633333333333
2013-04-22,BEVERAGES,3239.0,3531.0,88.81,0,0.0,0,4,2013,0,0,3423.0,4370.142857142857,4343.357142857143,4420.933333333333
2013-04-23,BEVERAGES,3173.0,3432.0,89.21,0,0.0,1,4,2013,0,0,3527.0,4319.571428571428,4316.714285714285,4328.4
2013-04-24,BEVERAGES,4099.0,3950.0,91.07,0,0.0,2,4,2013,0,0,4034.0,4328.857142857143,4353.428571428572,4356.766666666666
2013-04-25,BEVERAGES,2944.0,3429.0,93.27,0,0.0,3,4,2013,0,0,3181.0,4295.0,4352.5,4387.466666666666
2013-04-26,BEVERAGES,3753.0,3872.0,92.63,0,0.0,4,4,2013,0,0,3617.0,4314.428571428572,4349.571428571428,4398.133333333333
2013-04-27,BEVERAGES,6300.0,4763.0,92.63,0,0.0,5,4,2013,1,0,6403.0,4299.714285714285,4329.357142857143,4480.533333333334
2013-04-28,BEVERAGES,6821.0,4799.0,92.63,0,0.0,6,4,2013,1,0,6590.0,4332.714285714285,4364.571428571428,4556.3
2013-04-29,BEVERAGES,3210.0,3415.0,94.09,0,1.0,0,4,2013,0,0,3239.0,4328.571428571428,4349.357142857143,4481.6
2013-04-30,BEVERAGES,3467.0,3632.0,93.22,0,0.0,1,4,2013,0,1,3173.0,4370.571428571428,4345.071428571428,4413.366666666667
2013-05-01,BEVERAGES,5888.0,5053.0,90.74,0,1.0,2,5,2013,0,0,4099.0,4626.142857142857,4477.5,4455.233333333334
2013-05-02,BEVERAGES,3135.0,3504.0,93.7,0,0.0,3,5,2013,0,0,2944.0,4653.428571428572,4474.214285714285,4443.2
2013-05-03,BEVERAGES,3791.0,3766.0,95.25,0,0.0,4,5,2013,0,0,3753.0,4658.857142857143,4486.642857142857,4433.933333333333
2013-05-04,BEVERAGES,6705.0,4962.0,95.25,0,0.0,5,5,2013,1,0,6300.0,4716.714285714285,4508.214285714285,4560.633333333333
2013-05-05,BEVERAGES,6912.0,5021.0,95.25,0,0.0,6,5,2013,1,0,6821.0,4729.714285714285,4531.214285714285,4673.9
2013-05-06,BEVERAGES,3764.0,3643.0,95.8,0,0.0,0,5,2013,0,0,3210.0,4808.857142857143,4568.714285714285,4550.4
2013-05-07,BEVERAGES,2917.0,3347.0,95.28,0,0.0,1,5,2013,0,0,3467.0,4730.285714285715,4550.428571428572,4399.766666666666
2013-05-08,BEVERAGES,3691.0,4172.0,96.24,0,0.0,2,5,2013,0,0,5888.0,4416.428571428572,4521.285714285715,4379.233333333334
2013-05-09,BEVERAGES,2728.0,3791.0,96.09,0,0.0,3,5,2013,0,0,3135.0,4358.285714285715,4505.857142857143,4351.966666666666
2013-05-10,BEVERAGES,3476.0,4316.0,95.81,0,0.0,4,5,2013,0,0,3791.0,4313.285714285715,4486.071428571428,4348.333333333333
2013-05-11,BEVERAGES,7145.0,6328.0,95.81,0,1.0,5,5,2013,1,0,6705.0,4376.142857142857,4546.428571428572,4487.933333333333
2013-05-12,BEVERAGES,4583.0,4159.0,95.81,0,1.0,6,5,2013,1,0,6912.0,4043.4285714285716,4386.571428571428,4514.233333333334
2013-05-13,BEVERAGES,3643.0,3600.0,94.76,0,0.0,0,5,2013,0,0,3764.0,4026.1428571428573,4417.5,4416.233333333334
2013-05-14,BEVERAGES,3308.0,3421.0,93.96,0,0.0,1,5,2013,0,0,2917.0,4082.0,4406.142857142857,4315.566666666667
2013-05-15,BEVERAGES,3859.0,4105.0,93.95,0,0.0,2,5,2013,0,1,3691.0,4106.0,4261.214285714285,4330.1
2013-05-16,BEVERAGES,3321.0,3648.0,94.85,0,0.0,3,5,2013,0,0,2728.0,4190.714285714285,4274.5,4323.233333333334
2013-05-17,BEVERAGES,3540.0,3832.0,95.72,0,0.0,4,5,2013,0,0,3476.0,4199.857142857143,4256.571428571428,4306.766666666666
2013-05-18,BEVERAGES,6251.0,5106.0,95.72,0,0.0,5,5,2013,1,0,7145.0,4072.1428571428573,4224.142857142857,4409.1
2013-05-19,BEVERAGES,6464.0,4684.0,95.72,0,0.0,6,5,2013,1,0,4583.0,4340.857142857143,4192.142857142857,4504.0
2013-05-20,BEVERAGES,3393.0,3695.0,96.29,0,0.0,0,5,2013,0,0,3643.0,4305.142857142857,4165.642857142857,4403.666666666667
2013-05-21,BEVERAGES,3046.0,3507.0,95.55,0,0.0,1,5,2013,0,0,3308.0,4267.714285714285,4174.857142857143,4285.533333333334
2013-05-22,BEVERAGES,3736.0,3969.0,93.98,0,0.0,2,5,2013,0,0,3859.0,4250.142857142857,4178.071428571428,4302.1
2013-05-23,BEVERAGES,3253.0,3675.0,94.12,0,0.0,3,5,2013,0,0,3321.0,4240.428571428572,4215.571428571428,4304.766666666666
2013-05-24,BEVERAGES,4746.0,4013.0,93.84,0,1.0,4,5,2013,0,0,3540.0,4412.714285714285,4306.285714285715,4326.333333333333
2013-05-25,BEVERAGES,4657.0,4116.0,93.84,0,0.0,5,5,2013,1,0,6251.0,4185.0,4128.571428571428,4383.433333333333
2013-05-26,BEVERAGES,4973.0,4039.0,93.84,0,0.0,6,5,2013,1,0,6464.0,3972.0,4156.428571428572,4424.1
2013-05-27,BEVERAGES,3076.0,3455.0,93.84,0,0.0,0,5,2013,0,0,3393.0,3926.714285714286,4115.928571428572,4316.633333333333
2013-05-28,BEVERAGES,3147.0,3407.0,94.65,0,0.0,1,5,2013,0,0,3046.0,3941.1428571428573,4104.428571428572,4194.166666666667
2013-05-29,BEVERAGES,3477.0,3702.0,93.13,0,0.0,2,5,2013,0,0,3736.0,3904.1428571428573,4077.1428571428573,4203.066666666667
2013-05-30,BEVERAGES,2591.0,3572.0,93.57,0,0.0,3,5,2013,0,0,3253.0,3809.5714285714284,4025.0,4173.866666666667
2013-05-31,BEVERAGES,4025.0,3886.0,91.93,0,0.0,4,5,2013,0,1,4746.0,3706.5714285714284,4059.6428571428573,4111.766666666666
2013-06-01,BEVERAGES,6649.0,5168.0,91.93,0,0.0,5,6,2013,1,0,4657.0,3991.1428571428573,4088.0714285714284,4228.9
2013-06-02,BEVERAGES,6513.0,4566.0,91.93,0,0.0,6,6,2013,1,0,4973.0,4211.142857142857,4091.5714285714284,4319.633333333333
2013-06-03,BEVERAGES,4086.0,4034.0,93.41,0,0.0,0,6,2013,0,0,3076.0,4355.428571428572,4141.071428571428,4232.333333333333
2013-06-04,BEVERAGES,3540.0,3563.0,93.36,0,0.0,1,6,2013,0,0,3147.0,4411.571428571428,4176.357142857143,4119.933333333333
2013-06-05,BEVERAGES,3774.0,4107.0,93.66,0,0.0,2,6,2013,0,0,3477.0,4454.0,4179.071428571428,4120.266666666666
2013-06-06,BEVERAGES,2579.0,3482.0,94.71,0,0.0,3,6,2013,0,0,2591.0,4452.285714285715,4130.928571428572,4109.0
2013-06-07,BEVERAGES,4257.0,3965.0,96.11,0,0.0,4,6,2013,0,0,4025.0,4485.428571428572,4096.0,4127.866666666667
2013-06-08,BEVERAGES,6054.0,4617.0,96.11,0,0.0,5,6,2013,1,0,6649.0,4400.428571428572,4195.785714285715,4238.733333333334
2013-06-09,BEVERAGES,6725.0,4668.0,96.11,0,0.0,6,6,2013,1,0,6513.0,4430.714285714285,4320.928571428572,4347.033333333334
2013-06-10,BEVERAGES,3538.0,3559.0,95.82,0,0.0,0,6,2013,0,0,4086.0,4352.428571428572,4353.928571428572,4226.8
2013-06-11,BEVERAGES,1894.0,2438.0,95.5,0,0.0,1,6,2013,0,0,3540.0,4117.285714285715,4264.428571428572,4137.166666666667
2013-06-12,BEVERAGES,3772.0,4027.0,95.98,0,0.0,2,6,2013,0,0,3774.0,4117.0,4285.5,4141.466666666666
2013-06-13,BEVERAGES,3096.0,3543.0,96.66,0,0.0,3,6,2013,0,0,2579.0,4190.857142857143,4321.571428571428,4134.4
2013-06-14,BEVERAGES,3877.0,4177.0,97.83,0,0.0,4,6,2013,0,0,4257.0,4136.571428571428,4311.0,4135.0
2013-06-15,BEVERAGES,6944.0,5511.0,97.83,0,0.0,5,6,2013,1,1,6054.0,4263.714285714285,4332.071428571428,4255.766666666666
2013-06-16,BEVERAGES,5482.0,4233.0,97.83,0,0.0,6,6,2013,1,0,6725.0,4086.1428571428573,4258.428571428572,4320.5
2013-06-17,BEVERAGES,3843.0,3793.0,97.86,0,0.0,0,6,2013,0,0,3538.0,4129.714285714285,4241.071428571428,4240.233333333334
2013-06-18,BEVERAGES,3269.0,3347.0,98.46,0,0.0,1,6,2013,0,0,1894.0,4326.142857142857,4221.714285714285,4133.733333333334
2013-06-19,BEVERAGES,3721.0,3909.0,98.24,0,0.0,2,6,2013,0,0,3772.0,4318.857142857143,4217.928571428572,4144.666666666667
2013-06-20,BEVERAGES,2729.0,3371.0,94.89,0,0.0,3,6,2013,0,0,3096.0,4266.428571428572,4228.642857142857,4134.1
2013-06-21,BEVERAGES,3417.0,3866.0,93.81,0,0.0,4,6,2013,0,0,3877.0,4200.714285714285,4168.642857142857,4123.466666666666
2013-06-22,BEVERAGES,5907.0,4603.0,93.81,0,0.0,5,6,2013,1,0,6944.0,4052.5714285714284,4158.142857142857,4211.933333333333
2013-06-23,BEVERAGES,6376.0,4622.0,93.81,0,1.0,6,6,2013,1,0,5482.0,4180.285714285715,4133.214285714285,4266.266666666666
2013-06-24,BEVERAGES,3567.0,3584.0,95.07,0,0.0,0,6,2013,0,0,3843.0,4140.857142857143,4135.285714285715,4229.933333333333
2013-06-25,BEVERAGES,3262.0,3470.0,95.25,0,1.0,1,6,2013,0,0,3269.0,4139.857142857143,4233.0,4172.9
2013-06-26,BEVERAGES,3371.0,3838.0,95.47,0,0.0,2,6,2013,0,0,3721.0,4089.8571428571427,4204.357142857143,4182.733333333334
2013-06-27,BEVERAGES,2585.0,3410.0,97.0,0,0.0,3,6,2013,0,0,2729.0,4069.285714285714,4167.857142857143,4164.0
2013-06-28,BEVERAGES,3430.0,3866.0,96.36,0,0.0,4,6,2013,0,0,3417.0,4071.1428571428573,4135.928571428572,4162.433333333333
2013-06-29,BEVERAGES,5706.0,4601.0,96.36,0,0.0,5,6,2013,1,0,5907.0,4042.4285714285716,4047.5,4266.266666666666
2013-06-30,BEVERAGES,5795.0,4541.0,96.36,0,0.0,6,6,2013,1,1,6376.0,3959.4285714285716,4069.8571428571427,4325.266666666666
2013-07-01,BEVERAGES,3781.0,3998.0,97.94,0,0.0,0,7,2013,0,0,3567.0,3990.0,4065.4285714285716,4229.666666666667
2013-07-02,BEVERAGES,3094.0,3717.0,99.65,0,0.0,1,7,2013,0,0,3262.0,3966.0,4052.9285714285716,4115.7
2013-07-03,BEVERAGES,3610.0,4163.0,101.92,0,1.0,2,7,2013,0,0,3371.0,4000.1428571428573,4045.0,4099.833333333333
2013-07-04,BEVERAGES,3069.0,3569.0,101.92,0,0.0,3,7,2013,0,0,2585.0,4069.285714285714,4069.285714285714,4084.133333333333
2013-07-05,BEVERAGES,3418.0,3973.0,103.09,0,0.0,4,7,2013,0,0,3430.0,4067.5714285714284,4069.3571428571427,4072.266666666667
2013-07-06,BEVERAGES,5507.0,4665.0,103.09,0,0.0,5,7,2013,1,0,5706.0,4039.1428571428573,4040.785714285714,4169.866666666667
2013-07-07,BEVERAGES,5701.0,4589.0,103.09,0,0.0,6,7,2013,1,0,5795.0,4025.714285714286,3992.5714285714284,4218.0
2013-07-08,BEVERAGES,3448.0,3725.0,103.03,0,0.0,0,7,2013,0,0,3781.0,3978.1428571428573,3984.0714285714284,4131.133333333333
2013-07-09,BEVERAGES,2754.0,3531.0,103.46,0,0.0,1,7,2013,0,0,3094.0,3929.5714285714284,3947.785714285714,3998.766666666667
2013-07-10,BEVERAGES,3349.0,3820.0,106.41,0,0.0,2,7,2013,0,0,3610.0,3892.285714285714,3946.214285714286,3992.4666666666667
2013-07-11,BEVERAGES,2837.0,3445.0,104.77,0,0.0,3,7,2013,0,0,3069.0,3859.1428571428573,3964.214285714286,4023.9
2013-07-12,BEVERAGES,3475.0,3978.0,105.85,0,0.0,4,7,2013,0,0,3418.0,3867.285714285714,3967.4285714285716,4014.0
2013-07-13,BEVERAGES,5176.0,4514.0,105.85,0,0.0,5,7,2013,1,0,5507.0,3820.0,3929.5714285714284,4083.3333333333335
2013-07-14,BEVERAGES,5047.0,4383.0,105.85,0,0.0,6,7,2013,1,0,5701.0,3726.5714285714284,3876.1428571428573,4122.333333333333
2013-07-15,BEVERAGES,3382.0,3815.0,106.2,0,0.0,0,7,2013,0,1,3448.0,3717.1428571428573,3847.6428571428573,4003.6
2013-07-16,BEVERAGES,3033.0,3860.0,105.88,0,0.0,1,7,2013,0,0,2754.0,3757.0,3843.285714285714,3921.9666666666667
2013-07-17,BEVERAGES,3434.0,3889.0,106.39,0,0.0,2,7,2013,0,0,3349.0,3769.1428571428573,3830.714285714286,3908.3333333333335
2013-07-18,BEVERAGES,2812.0,3445.0,107.94,0,0.0,3,7,2013,0,0,2837.0,3765.5714285714284,3812.3571428571427,3893.1
2013-07-19,BEVERAGES,3133.0,3861.0,108.0,0,0.0,4,7,2013,0,0,3475.0,3716.714285714286,3792.0,3873.5
2013-07-20,BEVERAGES,5375.0,4411.0,108.0,0,0.0,5,7,2013,1,0,5176.0,3745.1428571428573,3782.5714285714284,3961.7
2013-07-21,BEVERAGES,5165.0,4373.0,108.0,0,0.0,6,7,2013,1,0,5047.0,3762.0,3744.285714285714,4019.9666666666667
2013-07-22,BEVERAGES,3006.0,3773.0,106.61,0,0.0,0,7,2013,0,0,3382.0,3708.285714285714,3712.714285714286,3923.266666666667
2013-07-23,BEVERAGES,2953.0,3576.0,107.13,0,1.0,1,7,2013,0,0,3033.0,3696.8571428571427,3726.9285714285716,3809.1666666666665
2013-07-24,BEVERAGES,3252.0,3882.0,105.41,0,1.0,2,7,2013,0,0,3434.0,3670.8571428571427,3720.0,3798.6666666666665
2013-07-25,BEVERAGES,3011.0,3524.0,105.47,0,1.0,3,7,2013,0,0,2812.0,3699.285714285714,3732.4285714285716,3790.3
2013-07-26,BEVERAGES,3536.0,4003.0,104.76,0,0.0,4,7,2013,0,0,3133.0,3756.8571428571427,3736.785714285714,3795.8
2013-07-27,BEVERAGES,5178.0,4413.0,104.76,0,0.0,5,7,2013,1,0,5375.0,3728.714285714286,3736.9285714285716,3882.233333333333
2013-07-28,BEVERAGES,5098.0,4241.0,104.76,0,0.0,6,7,2013,1,0,5165.0,3719.1428571428573,3740.5714285714284,3937.8333333333335
2013-07-29,BEVERAGES,3200.0,3520.0,104.61,0,0.0,0,7,2013,0,0,3006.0,3746.8571428571427,3727.5714285714284,3854.3
2013-07-30,BEVERAGES,3317.0,3499.0,103.14,0,0.0,1,7,2013,0,0,2953.0,3798.8571428571427,3747.8571428571427,3771.7
2013-07-31,BEVERAGES,3835.0,4188.0,105.1,0,0.0,2,7,2013,0,1,3252.0,3882.1428571428573,3776.5,3773.5
2013-08-01,BEVERAGES,3634.0,3797.0,107.93,0,0.0,3,8,2013,0,0,3011.0,3971.1428571428573,3835.214285714286,3791.5
2013-08-02,BEVERAGES,3820.0,4006.0,106.94,0,0.0,4,8,2013,0,0,3536.0,4011.714285714286,3884.285714285714,3798.5
2013-08-03,BEVERAGES,5106.0,4576.0,106.94,0,0.0,5,8,2013,1,0,5178.0,4001.4285714285716,3865.0714285714284,3866.4
2013-08-04,BEVERAGES,5759.0,4563.0,106.94,0,0.0,6,8,2013,1,0,5098.0,4095.8571428571427,3907.5,3944.4333333333334
2013-08-05,BEVERAGES,3596.0,3833.0,106.61,0,1.0,0,8,2013,0,0,3200.0,4152.428571428572,3949.6428571428573,3880.733333333333
