date,family,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2013-02-24,MEATS,1263.261,4517.0,93.12,0,0.0,6,2,2013,1,0,1050.317,981.0649999999999,995.0464285714286,976.1887999999999
2013-02-25,MEATS,673.445,3515.0,92.74,0,0.0,0,2,2013,0,0,807.209,961.9558571428571,986.3391428571429,962.1734666666667
2013-02-26,MEATS,661.207,3310.0,92.63,0,0.0,1,2,2013,0,0,645.102,964.2565714285714,974.0950714285715,944.8061666666667
2013-02-27,MEATS,726.306,3595.0,92.84,0,0.0,2,2,2013,0,0,968.015,929.7267142857143,975.151,946.9488
2013-02-28,MEATS,640.468,3426.0,92.03,0,0.0,3,2,2013,0,1,630.249,931.1865714285715,960.2292857142857,945.4942333333333
2013-03-01,MEATS,1545.43,4075.0,90.71,0,0.0,4,3,2013,0,0,1459.4180000000001,943.4740000000002,965.398142857143,973.9477
2013-03-02,MEATS,1356.254,4891.0,90.71,0,1.0,5,3,2013,1,0,1094.201,980.9101428571428,965.7772857142858,996.5262
2013-03-03,MEATS,1482.085,5065.0,90.71,0,0.0,6,3,2013,1,0,1263.261,1012.1707142857142,996.6178571428571,996.5263666666667
2013-03-04,MEATS,892.171,3823.0,90.13,0,0.0,0,3,2013,0,0,673.445,1043.4172857142858,1002.6865714285714,981.7857333333334
2013-03-05,MEATS,878.004,3582.0,90.88,0,0.0,1,3,2013,0,0,661.207,1074.3882857142858,1019.3224285714286,966.7352666666667
2013-03-06,MEATS,841.855,4105.0,90.47,0,0.0,2,3,2013,0,0,726.306,1090.8952857142858,1010.311,966.6542000000001
2013-03-07,MEATS,592.837,3551.0,91.53,0,0.0,3,3,2013,0,0,640.468,1084.090857142857,1007.6387142857142,959.0224
2013-03-08,MEATS,1270.23,3998.0,92.01,0,0.0,4,3,2013,0,0,1545.43,1044.7765714285715,994.1252857142857,973.5565333333333
2013-03-09,MEATS,1196.283,4846.0,92.01,0,0.0,5,3,2013,1,0,1356.254,1021.9235714285714,1001.4168571428572,989.4059
2013-03-10,MEATS,1170.637,4756.0,92.01,0,0.0,6,3,2013,1,0,1482.085,977.4309999999999,994.8008571428571,988.1810666666667
2013-03-11,MEATS,752.707,3626.0,92.07,0,0.0,0,3,2013,0,0,892.171,957.5075714285714,1000.4624285714286,978.3656666666667
2013-03-12,MEATS,624.528,3376.0,92.44,0,0.0,1,3,2013,0,0,878.004,921.2967142857143,997.8425,974.5032333333334
2013-03-13,MEATS,946.826,3799.0,92.47,0,0.0,2,3,2013,0,0,841.855,936.2925714285714,1013.5939285714286,979.5525333333333
2013-03-14,MEATS,547.328,3276.0,93.03,0,0.0,3,3,2013,0,0,592.837,929.7912857142858,1006.9410714285715,970.0426666666666
2013-03-15,MEATS,1245.012,3732.0,93.49,0,0.0,4,3,2013,0,1,1270.23,926.1887142857142,985.482642857143,987.8256333333334
2013-03-16,MEATS,1145.74,4786.0,93.49,0,0.0,5,3,2013,1,0,1196.283,918.9682857142858,970.4459285714286,997.7045666666668
2013-03-17,MEATS,1373.935,5037.0,93.49,0,0.0,6,3,2013,1,0,1170.637,948.0108571428572,962.7209285714287,994.4001999999999
2013-03-18,MEATS,752.51,3556.0,93.71,0,0.0,0,3,2013,0,0,752.707,947.9827142857145,952.7451428571429,974.4523333333333
2013-03-19,MEATS,709.932,3431.0,92.44,0,0.0,1,3,2013,0,0,624.528,960.1832857142857,940.7399999999999,963.1061666666667
2013-03-20,MEATS,791.161,3806.0,93.21,0,0.0,2,3,2013,0,0,946.826,937.9454285714286,937.1189999999999,962.5712333333335
2013-03-21,MEATS,539.06,3375.0,92.46,0,0.0,3,3,2013,0,0,547.328,936.7642857142856,933.2777857142858,959.0364999999999
2013-03-22,MEATS,1227.195,3826.0,93.41,0,0.0,4,3,2013,0,0,1245.012,934.2189999999999,930.2038571428571,967.6758333333332
2013-03-23,MEATS,1113.132,4972.0,93.41,0,0.0,5,3,2013,1,0,1145.74,929.5607142857143,924.2645,983.7719333333333
2013-03-24,MEATS,1096.4759999999999,4485.0,93.41,0,0.0,6,3,2013,1,0,1373.935,889.9237142857143,918.9672857142858,971.6738666666666
2013-03-25,MEATS,672.548,3533.0,94.55,0,0.0,0,3,2013,0,0,752.51,878.5005714285716,913.2416428571429,957.6187666666667
2013-03-26,MEATS,433.847,2756.0,95.99,0,0.0,1,3,2013,0,0,709.932,839.0598571428571,899.6215714285714,929.9716333333333
2013-03-27,MEATS,652.425,4160.0,96.53,0,0.0,2,3,2013,0,0,791.161,819.2404285714284,878.5929285714285,929.2709666666666
2013-03-28,MEATS,544.128,4090.0,97.24,0,0.0,3,3,2013,0,0,539.06,819.9644285714286,878.3643571428571,925.3683333333333
2013-03-29,MEATS,1159.496,3905.0,97.24,0,0.0,4,3,2013,0,0,1227.195,810.2931428571429,872.2560714285715,939.8079999999999
2013-03-30,MEATS,961.18,4178.0,97.24,0,0.0,5,3,2013,1,0,1113.132,788.5857142857143,859.0732142857142,950.4984
2013-03-31,MEATS,1019.902,4259.0,97.24,0,0.0,6,3,2013,1,1,1096.4759999999999,777.6465714285715,833.7851428571429,932.9807999999999
2013-04-01,MEATS,901.496,3812.0,97.1,0,1.0,0,4,2013,0,0,672.548,810.3534285714286,844.4269999999999,917.8222000000001
2013-04-02,MEATS,798.29,3610.0,97.23,0,0.0,1,4,2013,0,0,433.847,862.4167142857142,850.7382857142858,895.0290333333334
2013-04-03,MEATS,910.106,4212.0,95.02,0,0.0,2,4,2013,0,0,652.425,899.2282857142858,859.2343571428572,895.6268666666667
2013-04-04,MEATS,738.718,3457.0,93.26,0,0.0,3,4,2013,0,0,544.128,927.0268571428571,873.4956428571428,890.984
2013-04-05,MEATS,1503.444,3816.0,92.76,0,0.0,4,4,2013,0,0,1159.496,976.1622857142858,893.2277142857143,913.0369666666667
2013-04-06,MEATS,1289.939,5047.0,92.76,0,0.0,5,4,2013,1,0,961.18,1023.1278571428571,905.8567857142858,936.2737
2013-04-07,MEATS,1322.792,4857.0,92.76,0,0.0,6,4,2013,1,0,1019.902,1066.3978571428572,922.0222142857143,938.0257666666668
2013-04-08,MEATS,707.697,3595.0,93.36,0,0.0,0,4,2013,0,0,901.496,1038.7122857142858,924.5328571428572,921.7395666666667
2013-04-09,MEATS,656.9449999999999,3417.0,94.18,0,0.0,1,4,2013,0,0,798.29,1018.5201428571428,940.4684285714286,904.6165
2013-04-10,MEATS,710.558,4008.0,94.59,0,0.0,2,4,2013,0,0,910.106,990.0132857142856,944.6207857142856,903.2115333333334
2013-04-11,MEATS,577.114,3489.0,93.44,0,0.0,3,4,2013,0,0,738.718,966.9269999999999,946.9769285714286,901.6310666666666
2013-04-12,MEATS,1184.3799999999999,3928.0,91.23,0,1.0,4,4,2013,0,0,1503.444,921.3464285714286,948.7543571428571,909.5495333333333
2013-04-13,MEATS,1059.314,4843.0,91.23,0,0.0,5,4,2013,1,0,1289.939,888.4,955.7639285714286,926.6157333333333
2013-04-14,MEATS,1188.704,4745.0,91.23,0,1.0,6,4,2013,1,0,1322.792,869.2445714285714,967.8212142857143,924.7388
2013-04-15,MEATS,770.179,3499.0,88.75,0,0.0,0,4,2013,0,1,707.697,878.1705714285714,958.4414285714286,912.2201
2013-04-16,MEATS,769.342,3496.0,88.73,0,0.0,1,4,2013,0,0,656.9449999999999,894.2272857142856,956.3737142857143,892.0670000000001
2013-04-17,MEATS,814.666,3954.0,86.65,0,0.0,2,4,2013,0,0,710.558,909.0998571428571,949.5565714285714,894.1388666666667
2013-04-18,MEATS,619.986,3316.0,87.83,0,0.0,3,4,2013,0,0,577.114,915.2244285714286,941.0757142857144,891.1406666666666
2013-04-19,MEATS,1306.968,3558.0,88.04,0,0.0,4,4,2013,0,0,1184.3799999999999,932.737,927.0417142857142,908.3342333333333
2013-04-20,MEATS,1267.913,5052.0,88.04,0,0.0,5,4,2013,1,0,1059.314,962.5368571428571,925.4684285714285,932.6293333333334
2013-04-21,MEATS,1407.566,4905.0,88.04,0,1.0,6,4,2013,1,0,1188.704,993.8028571428571,931.5237142857143,938.6417
2013-04-22,MEATS,755.86,3531.0,88.81,0,0.0,0,4,2013,0,0,770.179,991.7572857142858,934.9639285714285,926.7326333333333
2013-04-23,MEATS,703.216,3432.0,89.21,0,0.0,1,4,2013,0,0,769.342,982.3107142857143,938.269,913.6239666666667
2013-04-24,MEATS,775.725,3950.0,91.07,0,0.0,2,4,2013,0,0,814.666,976.7477142857143,942.9237857142858,917.0631999999999
2013-04-25,MEATS,570.431,3429.0,93.27,0,0.0,3,4,2013,0,0,619.986,969.6684285714285,942.4464285714286,921.616
2013-04-26,MEATS,1307.461,3872.0,92.63,0,0.0,4,4,2013,0,0,1306.968,969.7388571428571,951.2379285714286,943.4505333333334
2013-04-27,MEATS,1118.269,4763.0,92.63,0,0.0,5,4,2013,1,0,1267.913,948.3611428571429,955.449,962.5885666666667
2013-04-28,MEATS,1199.017,4799.0,92.63,0,0.0,6,4,2013,1,0,1407.566,918.5684285714286,956.1856428571429,963.9059333333333
2013-04-29,MEATS,730.962,3415.0,94.09,0,1.0,0,4,2013,0,0,755.86,915.0115714285714,953.3844285714285,956.2320000000001
2013-04-30,MEATS,764.539,3632.0,93.22,0,0.0,1,4,2013,0,1,703.216,923.772,953.0413571428571,947.7198999999999
2013-05-01,MEATS,1338.862,5053.0,90.74,0,1.0,2,5,2013,0,0,775.725,1004.2201428571428,990.4839285714286,962.2987666666667
2013-05-02,MEATS,776.577,3504.0,93.7,0,0.0,3,5,2013,0,0,570.431,1033.6695714285713,1001.669,961.575
2013-05-03,MEATS,1549.161,3766.0,95.25,0,0.0,4,5,2013,0,0,1307.461,1068.198142857143,1018.9685000000001,982.8768333333334
2013-05-04,MEATS,1321.146,4962.0,95.25,0,0.0,5,5,2013,1,0,1118.269,1097.1805714285715,1022.7708571428572,1002.2911
2013-05-05,MEATS,1369.528,5021.0,95.25,0,0.0,6,5,2013,1,0,1199.017,1121.5392857142856,1020.053857142857,997.8272333333333
2013-05-06,MEATS,837.694,3643.0,95.8,0,0.0,0,5,2013,0,0,730.962,1136.7867142857144,1025.8991428571428,982.7524
2013-05-07,MEATS,730.173,3347.0,95.28,0,0.0,1,5,2013,0,0,764.539,1131.8772857142856,1027.8246428571429,962.9984333333334
2013-05-08,MEATS,847.958,4172.0,96.24,0,0.0,2,5,2013,0,0,1338.862,1061.748142857143,1032.9841428571428,967.6738
2013-05-09,MEATS,707.972,3791.0,96.09,0,0.0,3,5,2013,0,0,776.577,1051.9474285714284,1042.8084999999999,969.3747
2013-05-10,MEATS,1417.069,4316.0,95.81,0,0.0,4,5,2013,0,0,1549.161,1033.0771428571427,1050.6376428571427,992.9250666666667
2013-05-11,MEATS,1285.285,6328.0,95.81,0,1.0,5,5,2013,1,0,1321.146,1027.9541428571429,1062.5673571428572,1016.5307666666668
2013-05-12,MEATS,767.887,4159.0,95.81,0,1.0,6,5,2013,1,0,1369.528,942.0054285714285,1031.7723571428571,1002.6476666666666
2013-05-13,MEATS,824.982,3600.0,94.76,0,0.0,0,5,2013,0,0,837.694,940.1894285714286,1038.4880714285714,994.8366000000001
2013-05-14,MEATS,674.53,3421.0,93.96,0,0.0,1,5,2013,0,0,730.173,932.2404285714285,1032.0588571428573,977.6974666666666
2013-05-15,MEATS,854.276,4105.0,93.95,0,0.0,2,5,2013,0,1,847.958,933.1429999999999,997.4455714285715,980.5007
2013-05-16,MEATS,725.703,3648.0,94.85,0,0.0,3,5,2013,0,0,707.972,935.676,993.8117142857143,979.0460666666665
2013-05-17,MEATS,1260.643,3832.0,95.72,0,0.0,4,5,2013,0,0,1417.069,913.3294285714286,973.2032857142857,993.9119666666666
2013-05-18,MEATS,1223.437,5106.0,95.72,0,0.0,5,5,2013,1,0,1285.285,904.4939999999999,966.2240714285715,1014.027
2013-05-19,MEATS,1190.151,4684.0,95.72,0,0.0,6,5,2013,1,0,767.887,964.8174285714285,953.4114285714286,1010.1331000000001
2013-05-20,MEATS,691.71,3695.0,96.29,0,0.0,0,5,2013,0,0,824.982,945.7785714285714,942.984,990.9263333333333
2013-05-21,MEATS,708.631,3507.0,95.55,0,0.0,1,5,2013,0,0,674.53,950.6501428571429,941.4452857142858,967.6285
2013-05-22,MEATS,699.703,3969.0,93.98,0,0.0,2,5,2013,0,0,854.276,928.5682857142857,930.8556428571428,965.7566
2013-05-23,MEATS,620.133,3675.0,94.12,0,0.0,3,5,2013,0,0,725.703,913.4868571428572,924.5814285714285,962.9871666666667
2013-05-24,MEATS,1516.3999999999999,4013.0,93.84,0,1.0,4,5,2013,0,0,1260.643,950.0235714285715,931.6765000000001,987.6763333333333
2013-05-25,MEATS,970.37,4116.0,93.84,0,0.0,5,5,2013,1,0,1223.437,913.8711428571429,909.1825714285715,1001.0076333333334
2013-05-26,MEATS,1070.585,4039.0,93.84,0,0.0,6,5,2013,1,0,1190.151,896.7902857142857,930.8038571428572,993.1117666666668
2013-05-27,MEATS,804.543,3455.0,93.84,0,0.0,0,5,2013,0,0,691.71,912.9092857142857,929.3439285714286,982.6542333333333
2013-05-28,MEATS,625.695,3407.0,94.65,0,0.0,1,5,2013,0,0,708.631,901.0612857142858,925.8557142857143,963.5435
2013-05-29,MEATS,784.957,3702.0,93.13,0,0.0,2,5,2013,0,0,699.703,913.2404285714285,920.9043571428572,965.3433333333334
2013-05-30,MEATS,701.061,3572.0,93.57,0,0.0,3,5,2013,0,0,620.133,924.8015714285714,919.1442142857143,963.2274
2013-05-31,MEATS,1474.985,3886.0,91.93,0,0.0,4,5,2013,0,1,1516.3999999999999,918.8851428571428,934.4543571428572,967.7648333333333
2013-06-01,MEATS,1490.113,5168.0,91.93,0,0.0,5,6,2013,1,0,970.37,993.1341428571429,953.5026428571429,991.5493666666666
2013-06-02,MEATS,1456.485,4566.0,91.93,0,0.0,6,6,2013,1,0,1070.585,1048.2627142857143,972.5264999999999,988.4601666666666
2013-06-03,MEATS,1076.976,4034.0,93.41,0,0.0,0,6,2013,0,0,804.543,1087.1817142857144,1000.0455,980.3211666666666
2013-06-04,MEATS,855.733,3563.0,93.36,0,0.0,1,6,2013,0,0,625.695,1120.0442857142857,1010.5527857142857,963.1946666666666
2013-06-05,MEATS,866.616,4107.0,93.66,0,0.0,2,6,2013,0,0,784.957,1131.7098571428571,1022.4751428571428,964.1587333333334
2013-06-06,MEATS,723.318,3482.0,94.71,0,0.0,3,6,2013,0,0,701.061,1134.8894285714284,1029.8455,963.9302333333333
2013-06-07,MEATS,1557.131,3965.0,96.11,0,0.0,4,6,2013,0,0,1474.985,1146.6245714285715,1032.7548571428572,987.5693333333332
2013-06-08,MEATS,1126.317,4617.0,96.11,0,0.0,5,6,2013,1,0,1490.113,1094.6537142857144,1043.8939285714284,1001.5141666666667
2013-06-09,MEATS,1263.179,4668.0,96.11,0,0.0,6,6,2013,1,0,1456.485,1067.0385714285715,1057.6506428571429,996.3845
2013-06-10,MEATS,810.485,3559.0,95.82,0,0.0,0,6,2013,0,0,1076.976,1028.9684285714286,1058.0750714285714,980.5578333333334
2013-06-11,MEATS,459.04699999999997,2438.0,95.5,0,0.0,1,6,2013,0,0,855.733,972.2990000000001,1046.1716428571428,970.2631666666667
2013-06-12,MEATS,797.655,4027.0,95.98,0,0.0,2,6,2013,0,0,866.616,962.4474285714286,1047.0786428571428,969.3522666666667
2013-06-13,MEATS,601.901,3543.0,96.66,0,0.0,3,6,2013,0,0,723.318,945.1021428571429,1039.9957857142856,966.9313000000001
2013-06-14,MEATS,1446.938,4177.0,97.83,0,0.0,4,6,2013,0,0,1557.131,929.3602857142857,1037.9924285714285,986.6867
2013-06-15,MEATS,1337.516,5511.0,97.83,0,0.0,5,6,2013,1,1,1126.317,959.5315714285714,1027.092642857143,1007.0804666666667
2013-06-16,MEATS,943.593,4233.0,97.83,0,0.0,6,6,2013,1,0,1263.179,913.8764285714286,990.4575000000001,996.5121333333334
2013-06-17,MEATS,828.918,3793.0,97.86,0,0.0,0,6,2013,0,0,810.485,916.5097142857143,972.7390714285715,983.3615000000001
2013-06-18,MEATS,630.276,3347.0,98.46,0,0.0,1,6,2013,0,0,459.04699999999997,940.9709999999999,956.6350000000001,964.699
2013-06-19,MEATS,691.526,3909.0,98.24,0,0.0,2,6,2013,0,0,797.655,925.8097142857142,944.1285714285715,964.6928666666666
2013-06-20,MEATS,668.106,3371.0,94.89,0,0.0,3,6,2013,0,0,601.901,935.2675714285714,940.1848571428571,963.3420333333335
2013-06-21,MEATS,1384.249,3866.0,93.81,0,0.0,4,6,2013,0,0,1446.938,926.312,927.8361428571428,986.1602333333334
2013-06-22,MEATS,1017.684,4603.0,93.81,0,0.0,5,6,2013,1,0,1337.516,880.6217142857141,920.0766428571429,999.4119333333333
2013-06-23,MEATS,1149.514,4622.0,93.81,0,1.0,6,6,2013,1,0,943.593,910.0389999999999,911.9577142857144,987.1824
2013-06-24,MEATS,742.851,3584.0,95.07,0,0.0,0,6,2013,0,0,828.918,897.7437142857143,907.1267142857142,979.5984333333332
2013-06-25,MEATS,709.533,3470.0,95.25,0,1.0,1,6,2013,0,0,630.276,909.0661428571428,925.0185714285715,967.5633666666666
2013-06-26,MEATS,757.023,3838.0,95.47,0,0.0,2,6,2013,0,0,691.526,918.4228571428572,922.1162857142857,965.9793666666667
2013-06-27,MEATS,623.508,3410.0,97.0,0,0.0,3,6,2013,0,0,668.106,912.0517142857142,923.6596428571429,965.9064666666668
2013-06-28,MEATS,1262.348,3866.0,96.36,0,0.0,4,6,2013,0,0,1384.249,894.6372857142857,910.4746428571427,981.8195
2013-06-29,MEATS,1123.922,4601.0,96.36,0,0.0,5,6,2013,1,0,1017.684,909.8141428571429,895.2179285714285,995.9148666666667
2013-06-30,MEATS,1198.098,4541.0,96.36,0,0.0,6,6,2013,1,1,1149.514,916.7547142857144,913.3968571428571,986.6853
2013-07-01,MEATS,938.847,3998.0,97.94,0,0.0,0,7,2013,0,0,742.851,944.7541428571428,921.2489285714285,968.3097666666667
2013-07-02,MEATS,940.381,3717.0,99.65,0,0.0,1,7,2013,0,0,709.533,977.7324285714286,943.3992857142856,951.1062999999999
2013-07-03,MEATS,941.71,4163.0,101.92,0,1.0,2,7,2013,0,0,757.023,1004.1162857142857,961.2695714285713,946.5974333333332
2013-07-04,MEATS,727.655,3569.0,101.92,0,0.0,3,7,2013,0,0,623.508,1018.9944285714286,965.5230714285715,942.3281666666667
2013-07-05,MEATS,1531.645,3973.0,103.09,0,0.0,4,7,2013,0,0,1262.348,1057.4654285714284,976.0513571428571,964.4958
2013-07-06,MEATS,1127.068,4665.0,103.09,0,0.0,5,7,2013,1,0,1123.922,1057.914857142857,983.8645,977.9541333333333
2013-07-07,MEATS,1224.645,4589.0,103.09,0,0.0,6,7,2013,1,0,1198.098,1061.7072857142857,989.2309999999999,966.8712666666668
2013-07-08,MEATS,702.7860000000001,3725.0,103.03,0,0.0,0,7,2013,0,0,938.847,1027.9842857142858,986.3692142857143,952.7535666666666
2013-07-09,MEATS,718.096,3531.0,103.46,0,0.0,1,7,2013,0,0,940.381,996.2292857142857,986.9808571428572,934.5841333333333
2013-07-10,MEATS,607.433,3820.0,106.41,0,0.0,2,7,2013,0,0,941.71,948.4754285714286,976.2958571428571,927.8157333333332
2013-07-11,MEATS,711.057,3445.0,104.77,0,0.0,3,7,2013,0,0,727.655,946.1042857142857,982.5493571428572,936.2160666666666
2013-07-12,MEATS,1369.799,3978.0,105.85,0,0.0,4,7,2013,0,0,1531.645,922.9834285714286,990.2244285714286,955.2875333333334
2013-07-13,MEATS,997.249,4514.0,105.85,0,0.0,5,7,2013,1,0,1127.068,904.4378571428572,981.1763571428571,968.4658
2013-07-14,MEATS,1024.612,4383.0,105.85,0,0.0,6,7,2013,1,0,1224.645,875.8617142857144,968.7845,954.3882666666667
2013-07-15,MEATS,719.073,3815.0,106.2,0,0.0,0,7,2013,0,1,702.7860000000001,878.1884285714285,953.0863571428572,933.7735
2013-07-16,MEATS,880.2379999999999,3860.0,105.88,0,0.0,1,7,2013,0,0,718.096,901.3515714285714,948.7904285714286,931.6616666666666
2013-07-17,MEATS,760.2520000000001,3889.0,106.39,0,0.0,2,7,2013,0,0,607.433,923.1828571428572,935.8291428571429,929.3727999999999
2013-07-18,MEATS,615.128,3445.0,107.94,0,0.0,3,7,2013,0,0,711.057,909.4787142857142,927.7914999999999,928.8678666666667
2013-07-19,MEATS,1488.413,3861.0,108.0,0,0.0,4,7,2013,0,0,1369.799,926.4235714285714,924.7035,955.4307666666666
2013-07-20,MEATS,1072.098,4411.0,108.0,0,0.0,5,7,2013,1,0,997.249,937.1162857142857,920.7770714285714,968.8971666666667
2013-07-21,MEATS,973.745,4373.0,108.0,0,0.0,6,7,2013,1,0,1024.612,929.8495714285715,902.8556428571429,955.2137
2013-07-22,MEATS,708.053,3773.0,106.61,0,0.0,0,7,2013,0,0,719.073,928.2752857142858,903.2318571428572,944.8926666666666
2013-07-23,MEATS,810.403,3576.0,107.13,0,1.0,1,7,2013,0,0,880.2379999999999,918.2988571428572,909.8252142857143,933.5889666666666
2013-07-24,MEATS,730.238,3882.0,105.41,0,1.0,2,7,2013,0,0,760.2520000000001,914.0111428571428,918.597,933.1685333333334
2013-07-25,MEATS,633.176,3524.0,105.47,0,1.0,3,7,2013,0,0,615.128,916.5894285714286,913.0340714285713,930.6233
2013-07-26,MEATS,1299.249,4003.0,104.76,0,0.0,4,7,2013,0,0,1488.413,889.5659999999999,907.9947857142857,948.6975
2013-07-27,MEATS,969.458,4413.0,104.76,0,0.0,5,7,2013,1,0,1072.098,874.9031428571427,906.0097142857143,960.2291666666666
2013-07-28,MEATS,1037.019,4241.0,104.76,0,0.0,6,7,2013,1,0,973.745,883.9422857142856,906.8959285714285,952.7182
2013-07-29,MEATS,619.274,3520.0,104.61,0,0.0,0,7,2013,0,0,708.053,871.2595714285715,899.7674285714285,935.8966
2013-07-30,MEATS,681.646,3499.0,103.14,0,0.0,1,7,2013,0,0,810.403,852.8657142857144,885.5822857142857,918.6815333333333
2013-07-31,MEATS,952.574,4188.0,105.1,0,0.0,2,7,2013,0,1,730.238,884.6279999999999,899.3195714285714,919.1391
2013-08-01,MEATS,865.388,3797.0,107.93,0,0.0,3,8,2013,0,0,633.176,917.8011428571427,917.1952857142858,916.6393333333333
2013-08-02,MEATS,1400.8700000000001,4006.0,106.94,0,0.0,4,8,2013,0,0,1299.249,932.3184285714285,910.9422142857144,931.9446666666666
2013-08-03,MEATS,1090.306,4576.0,106.94,0,0.0,5,8,2013,1,0,969.458,949.5824285714286,912.2427857142858,944.0330333333333
2013-08-04,MEATS,1011.995,4563.0,106.94,0,0.0,6,8,2013,1,0,1037.019,946.0075714285714,914.9749285714286,926.7113666666667
2013-08-05,MEATS,843.257,3833.0,106.61,0,1.0,0,8,2013,0,0,619.274,978.0051428571429,924.6323571428571,917.251
2013-08-06,MEATS,688.497,3526.0,105.32,0,0.0,1,8,2013,0,0,681.646,978.9838571428571,915.9247857142857,899.3793999999999
2013-08-07,MEATS,786.347,3971.0,104.41,0,0.0,2,8,2013,0,0,952.574,955.2371428571429,919.9325714285715,902.1647666666667
2013-08-08,MEATS,651.713,3318.0,103.45,0,0.0,3,8,2013,0,0,865.388,924.7121428571429,921.2566428571429,899.952
2013-08-09,MEATS,1476.783,3856.0,106.04,0,0.0,4,8,2013,0,0,1400.8700000000001,935.556857142857,933.9376428571429,928.9303333333334
2013-08-10,MEATS,863.4250000000001,4212.0,106.04,0,1.0,5,8,2013,1,0,1090.306,903.1452857142857,926.3638571428571,934.0092666666666
2013-08-11,MEATS,859.581,4108.0,106.04,0,0.0,6,8,2013,1,0,1011.995,881.3718571428572,913.6897142857142,917.0020000000001
2013-08-12,MEATS,649.655,3740.0,106.19,0,0.0,0,8,2013,0,0,843.257,853.7144285714285,915.8597857142857,905.4155333333333
2013-08-13,MEATS,622.582,3587.0,106.78,0,0.0,1,8,2013,0,0,688.497,844.298,911.6409285714286,892.0145333333332
2013-08-14,MEATS,684.769,3733.0,106.89,0,0.0,2,8,2013,0,0,786.347,829.7868571428571,892.512,890.8710666666666
