date,family,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2013-02-25,GROCERY I,5941.0,3515.0,92.74,0,0.0,0,2,2013,0,0,7093.0,6794.571428571428,8643.57142857143,7665.033333333334
2013-02-26,GROCERY I,5096.0,3310.0,92.63,0,0.0,1,2,2013,0,0,5314.0,6763.428571428572,8464.642857142857,7512.666666666667
2013-02-27,GROCERY I,5714.0,3595.0,92.84,0,0.0,2,2,2013,0,0,7122.0,6562.285714285715,8405.5,7520.766666666666
2013-02-28,GROCERY I,4554.0,3426.0,92.03,0,0.0,3,2,2013,0,1,4636.0,6550.571428571428,6868.857142857143,7514.4
2013-03-01,GROCERY I,7390.0,4075.0,90.71,0,0.0,4,3,2013,0,0,5254.0,6855.714285714285,6952.857142857143,7571.766666666666
2013-03-02,GROCERY I,11514.0,4891.0,90.71,0,1.0,5,3,2013,1,0,8624.0,7268.571428571428,6953.428571428572,7813.3
2013-03-03,GROCERY I,13610.0,5065.0,90.71,0,0.0,6,3,2013,1,0,10671.0,7688.428571428572,7323.785714285715,8024.8
2013-03-04,GROCERY I,7046.0,3823.0,90.13,0,0.0,0,3,2013,0,0,5941.0,7846.285714285715,7320.428571428572,7890.733333333334
2013-03-05,GROCERY I,5955.0,3582.0,90.88,0,0.0,1,3,2013,0,0,5096.0,7969.0,7366.214285714285,7718.4
2013-03-06,GROCERY I,7733.0,4105.0,90.47,0,0.0,2,3,2013,0,0,5714.0,8257.42857142857,7409.857142857143,7769.433333333333
2013-03-07,GROCERY I,5136.0,3551.0,91.53,0,0.0,3,3,2013,0,0,4554.0,8340.57142857143,7445.571428571428,7743.866666666667
2013-03-08,GROCERY I,13969.0,3998.0,92.01,0,0.0,4,3,2013,0,0,7390.0,9280.42857142857,8068.071428571428,7970.833333333333
2013-03-09,GROCERY I,9988.0,4846.0,92.01,0,0.0,5,3,2013,1,0,11514.0,9062.42857142857,8165.5,8122.3
2013-03-10,GROCERY I,10646.0,4756.0,92.01,0,0.0,6,3,2013,1,0,13610.0,8639.0,8163.714285714285,8282.966666666667
2013-03-11,GROCERY I,5776.0,3626.0,92.07,0,0.0,0,3,2013,0,0,7046.0,8457.57142857143,8151.928571428572,8219.4
2013-03-12,GROCERY I,5422.0,3376.0,92.44,0,0.0,1,3,2013,0,0,5955.0,8381.42857142857,8175.214285714285,8211.633333333333
2013-03-13,GROCERY I,6826.0,3799.0,92.47,0,0.0,2,3,2013,0,0,7733.0,8251.857142857143,8254.642857142857,8246.166666666666
2013-03-14,GROCERY I,4388.0,3276.0,93.03,0,0.0,3,3,2013,0,0,5136.0,8145.0,8242.785714285714,8139.066666666667
2013-03-15,GROCERY I,5742.0,3732.0,93.49,0,0.0,4,3,2013,0,1,13969.0,6969.714285714285,8125.071428571428,8112.4
2013-03-16,GROCERY I,10894.0,4786.0,93.49,0,0.0,5,3,2013,1,0,9988.0,7099.142857142857,8080.785714285715,7606.633333333333
2013-03-17,GROCERY I,12230.0,5037.0,93.49,0,0.0,6,3,2013,1,0,10646.0,7325.428571428572,7982.214285714285,7807.166666666667
2013-03-18,GROCERY I,6307.0,3556.0,93.71,0,0.0,0,3,2013,0,0,5776.0,7401.285714285715,7929.428571428572,7633.866666666667
2013-03-19,GROCERY I,5572.0,3431.0,92.44,0,0.0,1,3,2013,0,0,5422.0,7422.714285714285,7902.071428571428,7538.766666666666
2013-03-20,GROCERY I,7002.0,3806.0,93.21,0,0.0,2,3,2013,0,0,6826.0,7447.857142857143,7849.857142857143,7535.733333333334
2013-03-21,GROCERY I,5954.0,3375.0,92.46,0,0.0,3,3,2013,0,0,4388.0,7671.571428571428,7908.285714285715,7557.066666666667
2013-03-22,GROCERY I,5747.0,3826.0,93.41,0,0.0,4,3,2013,0,0,5742.0,7672.285714285715,7321.0,7511.233333333334
2013-03-23,GROCERY I,10510.0,4972.0,93.41,0,0.0,5,3,2013,1,0,10894.0,7617.428571428572,7358.285714285715,7707.033333333334
2013-03-24,GROCERY I,10570.0,4485.0,93.41,0,0.0,6,3,2013,1,0,12230.0,7380.285714285715,7352.857142857143,7884.233333333334
2013-03-25,GROCERY I,5986.0,3533.0,94.55,0,0.0,0,3,2013,0,0,6307.0,7334.428571428572,7367.857142857143,7796.3
2013-03-26,GROCERY I,3974.0,2756.0,95.99,0,0.0,1,3,2013,0,0,5572.0,7106.142857142857,7264.428571428572,7573.066666666667
2013-03-27,GROCERY I,7135.0,4160.0,96.53,0,0.0,2,3,2013,0,0,7002.0,7125.142857142857,7286.5,7612.866666666667
2013-03-28,GROCERY I,5860.0,4090.0,97.24,0,0.0,3,3,2013,0,0,5954.0,7111.714285714285,7391.642857142857,7638.333333333333
2013-03-29,GROCERY I,7112.0,3905.0,97.24,0,0.0,4,3,2013,0,0,5747.0,7306.714285714285,7489.5,7684.933333333333
2013-03-30,GROCERY I,8926.0,4178.0,97.24,0,0.0,5,3,2013,1,0,10510.0,7080.428571428572,7348.928571428572,7830.666666666667
2013-03-31,GROCERY I,9903.0,4259.0,97.24,0,0.0,6,3,2013,1,1,10570.0,6985.142857142857,7182.714285714285,7914.433333333333
2013-04-01,GROCERY I,8685.0,3812.0,97.1,0,1.0,0,4,2013,0,0,5986.0,7370.714285714285,7352.571428571428,7820.133333333333
2013-04-02,GROCERY I,6872.0,3610.0,97.23,0,0.0,1,4,2013,0,0,3974.0,7784.714285714285,7445.428571428572,7595.533333333334
2013-04-03,GROCERY I,8370.0,4212.0,95.02,0,0.0,2,4,2013,0,0,7135.0,7961.142857142857,7543.142857142857,7639.666666666667
2013-04-04,GROCERY I,5779.0,3457.0,93.26,0,0.0,3,4,2013,0,0,5860.0,7949.571428571428,7530.642857142857,7633.8
2013-04-05,GROCERY I,6622.0,3816.0,92.76,0,0.0,4,4,2013,0,0,7112.0,7879.571428571428,7593.142857142857,7596.766666666666
2013-04-06,GROCERY I,11757.0,5047.0,92.76,0,0.0,5,4,2013,1,0,8926.0,8284.0,7682.214285714285,7817.466666666666
2013-04-07,GROCERY I,12888.0,4857.0,92.76,0,0.0,6,4,2013,1,0,9903.0,8710.42857142857,7847.785714285715,7781.433333333333
2013-04-08,GROCERY I,6387.0,3595.0,93.36,0,0.0,0,4,2013,0,0,8685.0,8382.142857142857,7876.428571428572,7661.4
2013-04-09,GROCERY I,5543.0,3417.0,94.18,0,0.0,1,4,2013,0,0,6872.0,8192.285714285714,7988.5,7491.3
2013-04-10,GROCERY I,6510.0,4008.0,94.59,0,0.0,2,4,2013,0,0,8370.0,7926.571428571428,7943.857142857143,7515.766666666666
2013-04-11,GROCERY I,15836.0,3489.0,93.44,0,0.0,3,4,2013,0,0,5779.0,9363.285714285714,8656.42857142857,7862.9
2013-04-12,GROCERY I,5419.0,3928.0,91.23,0,1.0,4,4,2013,0,0,6622.0,9191.42857142857,8535.5,7816.0
2013-04-13,GROCERY I,9645.0,4843.0,91.23,0,0.0,5,4,2013,1,0,11757.0,8889.714285714286,8586.857142857143,7991.233333333334
2013-04-14,GROCERY I,11050.0,4745.0,91.23,0,1.0,6,4,2013,1,0,12888.0,8627.142857142857,8668.785714285714,8168.166666666667
2013-04-15,GROCERY I,5919.0,3499.0,88.75,0,0.0,0,4,2013,0,1,6387.0,8560.285714285714,8471.214285714286,8002.333333333333
2013-04-16,GROCERY I,6927.0,3496.0,88.73,0,0.0,1,4,2013,0,0,5543.0,8758.0,8475.142857142857,7825.566666666667
2013-04-17,GROCERY I,7043.0,3954.0,86.65,0,0.0,2,4,2013,0,0,6510.0,8834.142857142857,8380.357142857143,7850.1
2013-04-18,GROCERY I,4817.0,3316.0,87.83,0,0.0,3,4,2013,0,0,15836.0,7260.0,8311.642857142857,7824.933333333333
2013-04-19,GROCERY I,5828.0,3558.0,88.04,0,0.0,4,4,2013,0,0,5419.0,7318.428571428572,8254.92857142857,7785.8
2013-04-20,GROCERY I,11374.0,5052.0,88.04,0,0.0,5,4,2013,1,0,9645.0,7565.428571428572,8227.57142857143,7966.466666666666
2013-04-21,GROCERY I,12467.0,4905.0,88.04,0,1.0,6,4,2013,1,0,11050.0,7767.857142857143,8197.5,8190.466666666666
2013-04-22,GROCERY I,6539.0,3531.0,88.81,0,0.0,0,4,2013,0,0,5919.0,7856.428571428572,8208.357142857143,8058.1
2013-04-23,GROCERY I,5993.0,3432.0,89.21,0,0.0,1,4,2013,0,0,6927.0,7723.0,8240.5,7905.533333333334
2013-04-24,GROCERY I,6913.0,3950.0,91.07,0,0.0,2,4,2013,0,0,7043.0,7704.428571428572,8269.285714285714,7936.433333333333
2013-04-25,GROCERY I,4786.0,3429.0,93.27,0,0.0,3,4,2013,0,0,4817.0,7700.0,7480.0,7963.5
2013-04-26,GROCERY I,5561.0,3872.0,92.63,0,0.0,4,4,2013,0,0,5828.0,7661.857142857143,7490.142857142857,7911.033333333334
2013-04-27,GROCERY I,10168.0,4763.0,92.63,0,0.0,5,4,2013,1,0,11374.0,7489.571428571428,7527.5,8054.633333333333
2013-04-28,GROCERY I,11118.0,4799.0,92.63,0,0.0,6,4,2013,1,0,12467.0,7296.857142857143,7532.357142857143,8188.166666666667
2013-04-29,GROCERY I,5387.0,3415.0,94.09,0,1.0,0,4,2013,0,0,6539.0,7132.285714285715,7494.357142857143,8070.2
2013-04-30,GROCERY I,5661.0,3632.0,93.22,0,0.0,1,4,2013,0,1,5993.0,7084.857142857143,7403.928571428572,7928.8
2013-05-01,GROCERY I,12235.0,5053.0,90.74,0,1.0,2,5,2013,0,0,6913.0,7845.142857142857,7774.785714285715,8047.133333333333
2013-05-02,GROCERY I,5905.0,3504.0,93.7,0,0.0,3,5,2013,0,0,4786.0,8005.0,7852.5,8014.9
2013-05-03,GROCERY I,6655.0,3766.0,95.25,0,0.0,4,5,2013,0,0,5561.0,8161.285714285715,7911.571428571428,7957.733333333334
2013-05-04,GROCERY I,11924.0,4962.0,95.25,0,0.0,5,5,2013,1,0,10168.0,8412.142857142857,7950.857142857143,8162.566666666667
2013-05-05,GROCERY I,12708.0,5021.0,95.25,0,0.0,6,5,2013,1,0,11118.0,8639.285714285714,7968.071428571428,8365.433333333332
2013-05-06,GROCERY I,6953.0,3643.0,95.8,0,0.0,0,5,2013,0,0,5387.0,8863.0,7997.642857142857,8205.3
2013-05-07,GROCERY I,6739.0,3347.0,95.28,0,0.0,1,5,2013,0,0,5661.0,9017.0,8050.928571428572,8000.333333333333
2013-05-08,GROCERY I,8246.0,4172.0,96.24,0,0.0,2,5,2013,0,0,12235.0,8447.142857142857,8146.142857142857,8062.3
2013-05-09,GROCERY I,5954.0,3791.0,96.09,0,0.0,3,5,2013,0,0,5905.0,8454.142857142857,8229.57142857143,8076.0
2013-05-10,GROCERY I,6433.0,4316.0,95.81,0,0.0,4,5,2013,0,0,6655.0,8422.42857142857,8291.857142857143,8073.433333333333
2013-05-11,GROCERY I,11277.0,6328.0,95.81,0,1.0,5,5,2013,1,0,11924.0,8330.0,8371.07142857143,7921.466666666666
2013-05-12,GROCERY I,7702.0,4159.0,95.81,0,1.0,6,5,2013,1,0,12708.0,7614.857142857143,8127.071428571428,7997.566666666667
2013-05-13,GROCERY I,6316.0,3600.0,94.76,0,0.0,0,5,2013,0,0,6953.0,7523.857142857143,8193.42857142857,7886.6
2013-05-14,GROCERY I,5653.0,3421.0,93.96,0,0.0,1,5,2013,0,0,6739.0,7368.714285714285,8192.857142857143,7706.7
2013-05-15,GROCERY I,7679.0,4105.0,93.95,0,0.0,2,5,2013,0,1,8246.0,7287.714285714285,7867.428571428572,7765.366666666667
2013-05-16,GROCERY I,5885.0,3648.0,94.85,0,0.0,3,5,2013,0,0,5954.0,7277.857142857143,7866.0,7730.633333333333
2013-05-17,GROCERY I,5932.0,3832.0,95.72,0,0.0,4,5,2013,0,0,6433.0,7206.285714285715,7814.357142857143,7693.6
2013-05-18,GROCERY I,10375.0,5106.0,95.72,0,0.0,5,5,2013,1,0,11277.0,7077.428571428572,7703.714285714285,7878.866666666667
2013-05-19,GROCERY I,10633.0,4684.0,95.72,0,0.0,6,5,2013,1,0,7702.0,7496.142857142857,7555.5,8039.033333333334
2013-05-20,GROCERY I,6654.0,3695.0,96.29,0,0.0,0,5,2013,0,0,6316.0,7544.428571428572,7534.142857142857,7881.7
2013-05-21,GROCERY I,13874.0,3507.0,95.55,0,0.0,1,5,2013,0,0,5653.0,8718.857142857143,8043.785714285715,7928.6
2013-05-22,GROCERY I,6842.0,3969.0,93.98,0,0.0,2,5,2013,0,0,7679.0,8599.285714285714,7943.5,7938.7
2013-05-23,GROCERY I,5096.0,3675.0,94.12,0,0.0,3,5,2013,0,0,5885.0,8486.57142857143,7882.214285714285,7908.8
2013-05-24,GROCERY I,7796.0,4013.0,93.84,0,1.0,4,5,2013,0,0,5932.0,8752.857142857143,7979.571428571428,7938.233333333334
2013-05-25,GROCERY I,8343.0,4116.0,93.84,0,0.0,5,5,2013,1,0,10375.0,8462.57142857143,7770.0,8056.8
2013-05-26,GROCERY I,9453.0,4039.0,93.84,0,0.0,6,5,2013,1,0,10633.0,8294.0,7895.071428571428,8186.533333333334
2013-05-27,GROCERY I,5789.0,3455.0,93.84,0,0.0,0,5,2013,0,0,6654.0,8170.428571428572,7857.428571428572,8040.566666666667
2013-05-28,GROCERY I,5318.0,3407.0,94.65,0,0.0,1,5,2013,0,0,13874.0,6948.142857142857,7833.5,7847.233333333334
2013-05-29,GROCERY I,6408.0,3702.0,93.13,0,0.0,2,5,2013,0,0,6842.0,6886.142857142857,7742.714285714285,7881.266666666666
2013-05-30,GROCERY I,5239.0,3572.0,93.57,0,0.0,3,5,2013,0,0,5096.0,6906.571428571428,7696.571428571428,7867.2
2013-05-31,GROCERY I,6029.0,3886.0,91.93,0,0.0,4,5,2013,0,1,7796.0,6654.142857142857,7703.5,7660.333333333333
2013-06-01,GROCERY I,12193.0,5168.0,91.93,0,0.0,5,6,2013,1,0,8343.0,7204.142857142857,7833.357142857143,7869.933333333333
2013-06-02,GROCERY I,12866.0,4566.0,91.93,0,0.0,6,6,2013,1,0,9453.0,7691.714285714285,7992.857142857143,8076.966666666666
2013-06-03,GROCERY I,9146.0,4034.0,93.41,0,0.0,0,6,2013,0,0,5789.0,8171.285714285715,8170.857142857143,7984.366666666667
2013-06-04,GROCERY I,7213.0,3563.0,93.36,0,0.0,1,6,2013,0,0,5318.0,8442.0,7695.071428571428,7801.2
2013-06-05,GROCERY I,7790.0,4107.0,93.66,0,0.0,2,6,2013,0,0,6408.0,8639.42857142857,7762.785714285715,7829.1
2013-06-06,GROCERY I,11822.0,3482.0,94.71,0,0.0,3,6,2013,0,0,5239.0,9579.857142857143,8243.214285714286,7998.533333333334
2013-06-07,GROCERY I,6565.0,3965.0,96.11,0,0.0,4,6,2013,0,0,6029.0,9656.42857142857,8155.285714285715,7942.5
2013-06-08,GROCERY I,9891.0,4617.0,96.11,0,0.0,5,6,2013,1,0,12193.0,9327.57142857143,8265.857142857143,8073.733333333334
2013-06-09,GROCERY I,10928.0,4668.0,96.11,0,0.0,6,6,2013,1,0,12866.0,9050.714285714286,8371.214285714286,8223.566666666668
2013-06-10,GROCERY I,6599.0,3559.0,95.82,0,0.0,0,6,2013,0,0,9146.0,8686.857142857143,8429.07142857143,8067.633333333333
2013-06-11,GROCERY I,2990.0,2438.0,95.5,0,0.0,1,6,2013,0,0,7213.0,8083.571428571428,8262.785714285714,7910.566666666667
2013-06-12,GROCERY I,7511.0,4027.0,95.98,0,0.0,2,6,2013,0,0,7790.0,8043.714285714285,8341.57142857143,7950.4
2013-06-13,GROCERY I,5129.0,3543.0,96.66,0,0.0,3,6,2013,0,0,11822.0,7087.571428571428,8333.714285714286,7932.933333333333
2013-06-14,GROCERY I,5849.0,4177.0,97.83,0,0.0,4,6,2013,0,0,6565.0,6985.285714285715,8320.857142857143,7871.933333333333
2013-06-15,GROCERY I,10787.0,5511.0,97.83,0,0.0,5,6,2013,1,1,9891.0,7113.285714285715,8220.42857142857,8035.333333333333
2013-06-16,GROCERY I,8937.0,4233.0,97.83,0,0.0,6,6,2013,1,0,10928.0,6828.857142857143,7939.785714285715,8135.5
2013-06-17,GROCERY I,7187.0,3793.0,97.86,0,0.0,0,6,2013,0,0,6599.0,6912.857142857143,7799.857142857143,8029.233333333334
2013-06-18,GROCERY I,5810.0,3347.0,98.46,0,0.0,1,6,2013,0,0,2990.0,7315.714285714285,7699.642857142857,7868.466666666666
2013-06-19,GROCERY I,6945.0,3909.0,98.24,0,0.0,2,6,2013,0,0,7511.0,7234.857142857143,7639.285714285715,7878.166666666667
2013-06-20,GROCERY I,5148.0,3371.0,94.89,0,0.0,3,6,2013,0,0,5129.0,7237.571428571428,7162.571428571428,7587.3
2013-06-21,GROCERY I,5719.0,3866.0,93.81,0,0.0,4,6,2013,0,0,5849.0,7219.0,7102.142857142857,7549.866666666667
2013-06-22,GROCERY I,9237.0,4603.0,93.81,0,0.0,5,6,2013,1,0,10787.0,6997.571428571428,7055.428571428572,7687.9
2013-06-23,GROCERY I,10761.0,4622.0,93.81,0,1.0,6,6,2013,1,0,8937.0,7258.142857142857,7043.5,7786.733333333334
2013-06-24,GROCERY I,6267.0,3584.0,95.07,0,0.0,0,6,2013,0,0,7187.0,7126.714285714285,7019.785714285715,7717.533333333334
2013-06-25,GROCERY I,5632.0,3470.0,95.25,0,1.0,1,6,2013,0,0,5810.0,7101.285714285715,7208.5,7590.166666666667
2013-06-26,GROCERY I,6396.0,3838.0,95.47,0,0.0,2,6,2013,0,0,6945.0,7022.857142857143,7128.857142857143,7610.4
2013-06-27,GROCERY I,4745.0,3410.0,97.0,0,0.0,3,6,2013,0,0,5148.0,6965.285714285715,7101.428571428572,7591.3
2013-06-28,GROCERY I,6160.0,3866.0,96.36,0,0.0,4,6,2013,0,0,5719.0,7028.285714285715,7123.642857142857,7583.033333333334
2013-06-29,GROCERY I,10164.0,4601.0,96.36,0,0.0,5,6,2013,1,0,9237.0,7160.714285714285,7079.142857142857,7747.2
2013-06-30,GROCERY I,11595.0,4541.0,96.36,0,0.0,6,6,2013,1,1,10761.0,7279.857142857143,7269.0,7932.733333333334
2013-07-01,GROCERY I,8531.0,3998.0,97.94,0,0.0,0,7,2013,0,0,6267.0,7603.285714285715,7365.0,7810.666666666667
2013-07-02,GROCERY I,7131.0,3717.0,99.65,0,0.0,1,7,2013,0,0,5632.0,7817.428571428572,7459.357142857143,7619.5
2013-07-03,GROCERY I,8607.0,4163.0,101.92,0,1.0,2,7,2013,0,0,6396.0,8133.285714285715,7578.071428571428,7601.533333333334
2013-07-04,GROCERY I,6064.0,3569.0,101.92,0,0.0,3,7,2013,0,0,4745.0,8321.714285714286,7643.5,7563.233333333334
2013-07-05,GROCERY I,6686.0,3973.0,103.09,0,0.0,4,7,2013,0,0,6160.0,8396.857142857143,7712.571428571428,7526.433333333333
2013-07-06,GROCERY I,10439.0,4665.0,103.09,0,0.0,5,7,2013,1,0,10164.0,8436.142857142857,7798.428571428572,7480.333333333333
2013-07-07,GROCERY I,11239.0,4589.0,103.09,0,0.0,6,7,2013,1,0,11595.0,8385.285714285714,7832.571428571428,7636.133333333333
2013-07-08,GROCERY I,11238.0,3725.0,103.03,0,0.0,0,7,2013,0,0,8531.0,8772.0,8187.642857142857,7681.033333333334
2013-07-09,GROCERY I,6249.0,3531.0,103.46,0,0.0,1,7,2013,0,0,7131.0,8646.0,8231.714285714286,7525.066666666667
2013-07-10,GROCERY I,7259.0,3820.0,106.41,0,0.0,2,7,2013,0,0,8607.0,8453.42857142857,8293.357142857143,7547.066666666667
2013-07-11,GROCERY I,5588.0,3445.0,104.77,0,0.0,3,7,2013,0,0,6064.0,8385.42857142857,8353.57142857143,7633.666666666667
2013-07-12,GROCERY I,6630.0,3978.0,105.85,0,0.0,4,7,2013,0,0,6686.0,8377.42857142857,8387.142857142857,7604.3
2013-07-13,GROCERY I,9037.0,4514.0,105.85,0,0.0,5,7,2013,1,0,10439.0,8177.142857142857,8306.642857142857,7734.566666666667
2013-07-14,GROCERY I,9898.0,4383.0,105.85,0,0.0,6,7,2013,1,0,11239.0,7985.571428571428,8185.428571428572,7869.533333333334
2013-07-15,GROCERY I,6850.0,3815.0,106.2,0,0.0,0,7,2013,0,1,11238.0,7358.714285714285,8065.357142857143,7738.3
2013-07-16,GROCERY I,7116.0,3860.0,105.88,0,0.0,1,7,2013,0,0,6249.0,7482.571428571428,8064.285714285715,7677.6
2013-07-17,GROCERY I,6925.0,3889.0,106.39,0,0.0,2,7,2013,0,0,7259.0,7434.857142857143,7944.142857142857,7668.866666666667
2013-07-18,GROCERY I,5110.0,3445.0,107.94,0,0.0,3,7,2013,0,0,5588.0,7366.571428571428,7876.0,7645.533333333334
2013-07-19,GROCERY I,6351.0,3861.0,108.0,0,0.0,4,7,2013,0,0,6630.0,7326.714285714285,7852.071428571428,7625.733333333334
2013-07-20,GROCERY I,9492.0,4411.0,108.0,0,0.0,5,7,2013,1,0,9037.0,7391.714285714285,7784.428571428572,7770.533333333334
2013-07-21,GROCERY I,9357.0,4373.0,108.0,0,0.0,6,7,2013,1,0,9898.0,7314.428571428572,7650.0,7891.8
2013-07-22,GROCERY I,7087.0,3773.0,106.61,0,0.0,0,7,2013,0,0,6850.0,7348.285714285715,7353.5,7820.133333333333
2013-07-23,GROCERY I,6221.0,3576.0,107.13,0,1.0,1,7,2013,0,0,7116.0,7220.428571428572,7351.5,7668.8
2013-07-24,GROCERY I,6862.0,3882.0,105.41,0,1.0,2,7,2013,0,0,6925.0,7211.428571428572,7323.142857142857,7688.633333333333
2013-07-25,GROCERY I,5224.0,3524.0,105.47,0,1.0,3,7,2013,0,0,5110.0,7227.714285714285,7297.142857142857,7675.033333333334
2013-07-26,GROCERY I,5939.0,4003.0,104.76,0,0.0,4,7,2013,0,0,6351.0,7168.857142857143,7247.785714285715,7659.8
2013-07-27,GROCERY I,8612.0,4413.0,104.76,0,0.0,5,7,2013,1,0,9492.0,7043.142857142857,7217.428571428572,7788.7
2013-07-28,GROCERY I,9440.0,4241.0,104.76,0,0.0,6,7,2013,1,0,9357.0,7055.0,7184.714285714285,7898.033333333334
2013-07-29,GROCERY I,5825.0,3520.0,104.61,0,0.0,0,7,2013,0,0,7087.0,6874.714285714285,7111.5,7753.4
2013-07-30,GROCERY I,5785.0,3499.0,103.14,0,0.0,1,7,2013,0,0,6221.0,6812.428571428572,7016.428571428572,7559.733333333334
2013-07-31,GROCERY I,7872.0,4188.0,105.1,0,0.0,2,7,2013,0,1,6862.0,6956.714285714285,7084.071428571428,7537.766666666666
2013-08-01,GROCERY I,7368.0,3797.0,107.93,0,0.0,3,8,2013,0,0,5224.0,7263.0,7245.357142857143,7545.666666666667
2013-08-02,GROCERY I,7507.0,4006.0,106.94,0,0.0,4,8,2013,0,0,5939.0,7487.0,7327.928571428572,7509.0
2013-08-03,GROCERY I,10452.0,4576.0,106.94,0,0.0,5,8,2013,1,0,8612.0,7749.857142857143,7396.5,7655.266666666666
2013-08-04,GROCERY I,10962.0,4563.0,106.94,0,0.0,6,8,2013,1,0,9440.0,7967.285714285715,7511.142857142857,7797.8
2013-08-05,GROCERY I,7505.0,3833.0,106.61,0,1.0,0,8,2013,0,0,5825.0,8207.285714285714,7541.0,7700.0
2013-08-06,GROCERY I,6326.0,3526.0,105.32,0,0.0,1,8,2013,0,0,5785.0,8284.57142857143,7548.5,7536.233333333334
2013-08-07,GROCERY I,7444.0,3971.0,104.41,0,0.0,2,8,2013,0,0,7872.0,8223.42857142857,7590.071428571428,7409.766666666666
2013-08-08,GROCERY I,5461.0,3318.0,103.45,0,0.0,3,8,2013,0,0,7368.0,7951.0,7607.0,7383.5
2013-08-09,GROCERY I,6024.0,3856.0,106.04,0,0.0,4,8,2013,0,0,7507.0,7739.142857142857,7613.071428571428,7342.333333333333
